source_id,source_slug,source_article,target_slug,target_url,anchor_text,full_crosslink_text,context_snippet,href
a2555670-0e39-420e-ba83-270965dced2b,3wer9d7g,Information and Misinformation,lwxmte1p,https://oecs.mit.edu/pub/lwxmte1p,Bayesian Models of Cognition,[see Bayesianism; Bayesian Models of Cognition],"From a cognitive perspective, a primary purpose of information processing is to learn—that is, to update beliefs and make inferences on the basis of data. Thus, a full understanding of how information (and misinformation) affects behavio...",https://oecs.mit.edu/pub/lwxmte1p/
0fce3550-03f4-4a6b-bca3-1b08f48c3a9d,lcfp611b,Cognitive Variability,lurik5dk,https://oecs.mit.edu/pub/lurik5dk,Rational Analysis,[see Rational Analysis],"Finally, most of the empirical work has suggested that greater cognitive variability is generally associated with negative outcomes, such as (pathological) aging, inattention, and a lack of expertise. However, it is plausible that certai...",https://oecs.mit.edu/pub/lurik5dk
0fce3550-03f4-4a6b-bca3-1b08f48c3a9d,lcfp611b,Cognitive Variability,00hsw4x2,https://oecs.mit.edu/pub/00hsw4x2,Complex Dynamical Systems,[see Complex Dynamical Systems],"Studying cognitive variability has pushed methodological boundaries, opened new empirical frontiers, and provided a richer empirical and conceptual view of cognitive performance and development as a dynamic system [see Complex Dynamical...",https://oecs.mit.edu/pub/00hsw4x2
0fce3550-03f4-4a6b-bca3-1b08f48c3a9d,lcfp611b,Cognitive Variability,5cdl3f1m,https://oecs.mit.edu/pub/5cdl3f1m,Citizen Science,[see Citizen Science],"Studying cognitive variability has pushed methodological boundaries, opened new empirical frontiers, and provided a richer empirical and conceptual view of cognitive performance and development as a dynamic system [see Complex Dynamical...",https://oecs.mit.edu/pub/5cdl3f1m
0dc92265-e615-4e04-94ec-2e5ba1c1f0e3,boh416wu,Iterated Learning,98iya9su,https://oecs.mit.edu/pub/98iya9su,Bayesianism,[see Bayesianism and Bayesian Models of Cognition],"Behaviors that are transmitted through iterated learning persist through a cycle of learning and reproduction and therefore evolve in response to biases in those processes. Modeling work framing iterated learning in Bayesian terms (e.g.,...",https://oecs.mit.edu/pub/98iya9su
0dc92265-e615-4e04-94ec-2e5ba1c1f0e3,boh416wu,Iterated Learning,lwxmte1p,https://oecs.mit.edu/pub/lwxmte1p,Bayesian Models of Cognition,[see Bayesianism and Bayesian Models of Cognition],"Behaviors that are transmitted through iterated learning persist through a cycle of learning and reproduction and therefore evolve in response to biases in those processes. Modeling work framing iterated learning in Bayesian terms (e.g.,...",https://oecs.mit.edu/pub/lwxmte1p
0dc92265-e615-4e04-94ec-2e5ba1c1f0e3,boh416wu,Iterated Learning,usvwqp80,https://oecs.mit.edu/pub/usvwqp80,Gesture,[see Gesture],Iterated learning has been combined with artificial language learning (in which participants learn and reproduce miniature linguistic systems) to study processes of linguistic evolution previously studied in simulation but in human learn...,https://oecs.mit.edu/pub/usvwqp80
0dc92265-e615-4e04-94ec-2e5ba1c1f0e3,boh416wu,Iterated Learning,zp5n8ivs,https://oecs.mit.edu/pub/zp5n8ivs,Large Language Models,[see Large Language Models],Iterated learning has also been studied in machines as a method for optimizing model-internal structures () but also to answer the pressing question of the likely consequences of training the next generation of language models on data ge...,https://oecs.mit.edu/pub/zp5n8ivs
0dc92265-e615-4e04-94ec-2e5ba1c1f0e3,boh416wu,Iterated Learning,u870vxpu,https://oecs.mit.edu/pub/u870vxpu,Cultural Evolution,[see Cultural Evolution; Cultural Attractors; Social Learning; Animal Culture],"Iterated learning is a method for studying, and provides a particular perspective on, social learning, culture, and cultural evolution [see Cultural Evolution; Cultural Attractors; Social Learning; Animal Culture]. Since iterated learnin...",https://oecs.mit.edu/pub/u870vxpu
0dc92265-e615-4e04-94ec-2e5ba1c1f0e3,boh416wu,Iterated Learning,mfsrxxgb,https://oecs.mit.edu/pub/mfsrxxgb,Cultural Attractors,[see Cultural Evolution; Cultural Attractors; Social Learning; Animal Culture],"Iterated learning is a method for studying, and provides a particular perspective on, social learning, culture, and cultural evolution [see Cultural Evolution; Cultural Attractors; Social Learning; Animal Culture]. Since iterated learnin...",https://oecs.mit.edu/pub/mfsrxxgb
0dc92265-e615-4e04-94ec-2e5ba1c1f0e3,boh416wu,Iterated Learning,d8e1n1e8,https://oecs.mit.edu/pub/d8e1n1e8,Social Learning,[see Cultural Evolution; Cultural Attractors; Social Learning; Animal Culture],"Iterated learning is a method for studying, and provides a particular perspective on, social learning, culture, and cultural evolution [see Cultural Evolution; Cultural Attractors; Social Learning; Animal Culture]. Since iterated learnin...",https://oecs.mit.edu/pub/d8e1n1e8
0dc92265-e615-4e04-94ec-2e5ba1c1f0e3,boh416wu,Iterated Learning,sk15jg0g,https://oecs.mit.edu/pub/sk15jg0g,Animal Culture,[see Cultural Evolution; Cultural Attractors; Social Learning; Animal Culture],"Iterated learning is a method for studying, and provides a particular perspective on, social learning, culture, and cultural evolution [see Cultural Evolution; Cultural Attractors; Social Learning; Animal Culture]. Since iterated learnin...",https://oecs.mit.edu/pub/sk15jg0g
0dc92265-e615-4e04-94ec-2e5ba1c1f0e3,boh416wu,Iterated Learning,xohbfbix,https://oecs.mit.edu/pub/xohbfbix,Language Acquisition,[see Language Acquisition; Psycholinguistics; Statistical Learning; Concepts; Social Epistemology],"Iterated learning is a method for studying, and provides a particular perspective on, social learning, culture, and cultural evolution [see Cultural Evolution; Cultural Attractors; Social Learning; Animal Culture]. Since iterated learnin...",https://oecs.mit.edu/pub/xohbfbix
0dc92265-e615-4e04-94ec-2e5ba1c1f0e3,boh416wu,Iterated Learning,y1uhdz0y,https://oecs.mit.edu/pub/y1uhdz0y,Psycholinguistics,[see Language Acquisition; Psycholinguistics; Statistical Learning; Concepts; Social Epistemology],"Iterated learning is a method for studying, and provides a particular perspective on, social learning, culture, and cultural evolution [see Cultural Evolution; Cultural Attractors; Social Learning; Animal Culture]. Since iterated learnin...",https://oecs.mit.edu/pub/y1uhdz0y
0dc92265-e615-4e04-94ec-2e5ba1c1f0e3,boh416wu,Iterated Learning,jr9encpg,https://oecs.mit.edu/pub/jr9encpg,Statistical Learning,[see Language Acquisition; Psycholinguistics; Statistical Learning; Concepts; Social Epistemology],"Iterated learning is a method for studying, and provides a particular perspective on, social learning, culture, and cultural evolution [see Cultural Evolution; Cultural Attractors; Social Learning; Animal Culture]. Since iterated learnin...",https://oecs.mit.edu/pub/jr9encpg
0dc92265-e615-4e04-94ec-2e5ba1c1f0e3,boh416wu,Iterated Learning,j39m4jos,https://oecs.mit.edu/pub/j39m4jos,Concepts,[see Language Acquisition; Psycholinguistics; Statistical Learning; Concepts; Social Epistemology],"Iterated learning is a method for studying, and provides a particular perspective on, social learning, culture, and cultural evolution [see Cultural Evolution; Cultural Attractors; Social Learning; Animal Culture]. Since iterated learnin...",https://oecs.mit.edu/pub/j39m4jos
0dc92265-e615-4e04-94ec-2e5ba1c1f0e3,boh416wu,Iterated Learning,j074k4aj,https://oecs.mit.edu/pub/j074k4aj,Social Epistemology,[see Language Acquisition; Psycholinguistics; Statistical Learning; Concepts; Social Epistemology],"Iterated learning is a method for studying, and provides a particular perspective on, social learning, culture, and cultural evolution [see Cultural Evolution; Cultural Attractors; Social Learning; Animal Culture]. Since iterated learnin...",https://oecs.mit.edu/pub/j074k4aj
b492816e-b52d-4767-83f0-94484b0e70d1,wdkwb956,Wisdom,k9va0mfe,https://oecs.mit.edu/pub/k9va0mfe,Experimental Philosophy,[see Experimental Philosophy],"Western scientific study of wisdom draws from ancient philosophical ideas and modern research, encompassing three interrelated themes: developmental (with age comes wisdom), individual differences (beyond conventional IQ testing), and so...",https://oecs.mit.edu/pub/k9va0mfe
5fd9a464-fdb3-4140-a63a-17fca7cb86fb,5l5gqg8s,Parenting,spow8trw,https://oecs.mit.edu/pub/spow8trw,WEIRD,[see WEIRD],"In this conception, infants need more than safety, nutrition, hygiene, and warmth. Thus, the focus of parenting has shifted from physical care to psychological parenting, emphasizing both sensitivity and early stimulation. This shift is...",https://oecs.mit.edu/pub/spow8trw
5fd9a464-fdb3-4140-a63a-17fca7cb86fb,5l5gqg8s,Parenting,1cafk2cg,https://oecs.mit.edu/pub/1cafk2cg,Proxemics,[see Proxemics],"The parenting systems approach is a descriptive, nonevaluative approach referring to the distinct behavioral styles of caregivers (, ). Six systems can be differentiated: primary care, face-to-face contact, object stimulation, body conta...",https://oecs.mit.edu/pub/1cafk2cg
95725785-2177-4106-b38d-fc693234f915,chloq7l9,Skepticism,pit4hw2l,https://oecs.mit.edu/pub/pit4hw2l,Conceptual Analysis,[see Conceptual Analysis],"Although contemporary philosophers still discuss skeptical arguments, skepticism has now acquired a new meaning. Contemporary philosophers typically see skeptical claims as absurd conclusions of paradoxical arguments, that is, logically...",https://oecs.mit.edu/pub/pit4hw2l
95725785-2177-4106-b38d-fc693234f915,chloq7l9,Skepticism,zjuzickv,https://oecs.mit.edu/pub/zjuzickv,Metacognition,[see Metacognition],"First, cognitive scientists have been concerned with the distinction between perception and cognition. If there are functional marks that distinguish perceptual processes from cognitive processes, foundationalists could exploit them to d...",https://oecs.mit.edu/pub/zjuzickv
7e3ee15a-fb66-43e0-8f3a-ecbef43af410,sr3246n4,Normativity,d8e1n1e8,https://oecs.mit.edu/pub/d8e1n1e8,Social Learning,[see Social Learning],"Core empirical issues include debates about the ontogeny and evolution of human normativity, often discussed within the context of humans’ ultra-cooperativeness (; ). Regarding ontogeny, moral nativism claims that humans come equipped wi...",https://oecs.mit.edu/pub/d8e1n1e8
7e3ee15a-fb66-43e0-8f3a-ecbef43af410,sr3246n4,Normativity,8q02cvue,https://oecs.mit.edu/pub/8q02cvue,Theory of Mind,[see Theory of Mind],"From a metaphysical point of view, one of the most pressing open questions is how normativity fits into the natural world; that is, how we can explain how the normative is possible in naturalistic, causal, and nonnormative terms (, ). Th...",https://oecs.mit.edu/pub/8q02cvue
7e3ee15a-fb66-43e0-8f3a-ecbef43af410,sr3246n4,Normativity,zw60p83x,https://oecs.mit.edu/pub/zw60p83x,Cognitive Development,[see Cognitive Development],"From a metaphysical point of view, one of the most pressing open questions is how normativity fits into the natural world; that is, how we can explain how the normative is possible in naturalistic, causal, and nonnormative terms (, ). Th...",https://oecs.mit.edu/pub/zw60p83x
3614036a-c8f1-4c04-a987-18e5bb1f7d04,7fjwb5k3,The Mind-Body Problem,vgigt1aq,https://oecs.mit.edu/pub/vgigt1aq,Mechanistic Explanation,[see Mechanistic Explanation],Reduction in the philosophy of science can either be an ontological or an epistemological idea. Ontological reduction involves the identification of entities at one level of scientific inquiry with entities at another level—as when scien...,https://oecs.mit.edu/pub/vgigt1aq
3614036a-c8f1-4c04-a987-18e5bb1f7d04,7fjwb5k3,The Mind-Body Problem,1bu7sqv2,https://oecs.mit.edu/pub/1bu7sqv2,Cognitive Ontology,[see Cognitive Ontology],"How does the mind–body problem connect with the systematic study of the mind in psychology, cognitive science, and neuroscience? Sometimes it is assumed that the empirical sciences of the mind must assume physicalism or ontological reduc...",https://oecs.mit.edu/pub/1bu7sqv2
032c68ca-f219-4208-ab78-a9cdbee59a25,xep4vfyz,Phonology,k0l9s1hf,https://oecs.mit.edu/pub/k0l9s1hf,Morphology,[see Morphology],"Prosodic constituents are groupings of features or segments into larger units. The most widely recognized prosodic constituents, from smaller to larger, are syllable (with sub-constituents nucleus, onset, coda), metrical foot, prosodic w...",https://oecs.mit.edu/pub/k0l9s1hf
032c68ca-f219-4208-ab78-a9cdbee59a25,xep4vfyz,Phonology,5wqto9iq,https://oecs.mit.edu/pub/5wqto9iq,Linguistic Variation,[see Linguistic Variation],"Sometimes phonemes have different phonetic realizations that are noncontrastive. These allophonic variants can occur for many reasons. For instance, their realization may depend on linguistic context (e.g., preceding or following sounds,...",https://oecs.mit.edu/pub/5wqto9iq
032c68ca-f219-4208-ab78-a9cdbee59a25,xep4vfyz,Phonology,xohbfbix,https://oecs.mit.edu/pub/xohbfbix,Language Acquisition,[see Language Acquisition],The study of historical phonology is primarily focused on the reconstruction of contrastive sound inventories and regularities in sound distribution and on sound changes as they have occurred over time. Specialists in language acquisitio...,https://oecs.mit.edu/pub/xohbfbix
032c68ca-f219-4208-ab78-a9cdbee59a25,xep4vfyz,Phonology,l60gyowl,https://oecs.mit.edu/pub/l60gyowl,Sign Language,[see Sign Language],"Although phonologists generally focus on human sounds and sound patterns, there are natural human languages that do not use sound. These are sign languages [see Sign Language]. Linguistic work on sign language phonology suggests that it...",https://oecs.mit.edu/pub/l60gyowl
381bbb0e-94ec-40c5-a8d9-186994c29b61,s37heqam,Signaling,sk15jg0g,https://oecs.mit.edu/pub/sk15jg0g,Animal Culture,[see Animal Culture],"In much of animal communication, each signal corresponds to exactly one meaning [see Animal Culture]. The famous vervet monkey signaling system, for example, has clear signals for “hawk!,” “leopard!,” and “snake!,” but cannot communicate...",https://oecs.mit.edu/pub/sk15jg0g
6673bc2b-aec0-4576-912d-a87c37fcf7e5,6dwou1yj,Intergroup Neuroscience,bc1nglmr,https://oecs.mit.edu/pub/bc1nglmr,Social Cognitive Neuroscience,[see Social Cognitive Neuroscience],"Today, this field continues to explore the neural basis of intergroup bias from diverse perspectives and with myriad methods. Notable shifts in the field include moves toward understanding how networks of neural processes, rather than si...",https://oecs.mit.edu/pub/bc1nglmr
6673bc2b-aec0-4576-912d-a87c37fcf7e5,6dwou1yj,Intergroup Neuroscience,h0rivqh3,https://oecs.mit.edu/pub/h0rivqh3,Face Perception,[see Face Perception],Face processing is a critical component of group perception: It often conveys cues to a person’s social identity and its associated trait attributes [see Face Perception]. Group-based effects on face processing have been observed in the...,https://oecs.mit.edu/pub/h0rivqh3
6673bc2b-aec0-4576-912d-a87c37fcf7e5,6dwou1yj,Intergroup Neuroscience,qwrz95aw,https://oecs.mit.edu/pub/qwrz95aw,Affective Neuroscience,[see Affective Neuroscience],"Prejudiced responses are often rooted in emotion, such as fear or disgust toward outgroup members or empathy and other positive emotions toward ingroup members [see Affective Neuroscience]. Social neuroscientists study the neural correla...",https://oecs.mit.edu/pub/qwrz95aw
6673bc2b-aec0-4576-912d-a87c37fcf7e5,6dwou1yj,Intergroup Neuroscience,zw60p83x,https://oecs.mit.edu/pub/zw60p83x,Cognitive Development,[see Cognitive Development],"Intergroup neuroscience interfaces with many related fields. Within cognitive neuroscience, it provides a high-level context for examining basic processes of face processing, learning and memory, emotion (including threat and reward proc...",https://oecs.mit.edu/pub/zw60p83x
54c9be0b-4371-4152-b4b0-df99910a552c,suwgvzqg,Primate Communication,rbmlimm5,https://oecs.mit.edu/pub/rbmlimm5,Animal Cognition,[see Animal Cognition],"Early studies did not specifically target nonhuman primate communication, hereafter referred to as primate communication. Instead they simply described postures, facial movements, or calls as part of a species’ ethogram (i.e., the invent...",https://oecs.mit.edu/pub/rbmlimm5
54c9be0b-4371-4152-b4b0-df99910a552c,suwgvzqg,Primate Communication,1ba2q8ay,https://oecs.mit.edu/pub/1ba2q8ay,Olfaction,[see Olfaction],"Primates communicate with a great variety of signals conveyed via different sensory channels (vision, audition, touch, and olfaction [see Olfaction]). Comparative researchers, however, traditionally differentiate between three different...",https://oecs.mit.edu/pub/1ba2q8ay
54c9be0b-4371-4152-b4b0-df99910a552c,suwgvzqg,Primate Communication,usvwqp80,https://oecs.mit.edu/pub/usvwqp80,Gesture,[see Gesture],"Primates communicate with a great variety of signals conveyed via different sensory channels (vision, audition, touch, and olfaction [see Olfaction]). Comparative researchers, however, traditionally differentiate between three different...",https://oecs.mit.edu/pub/usvwqp80
54c9be0b-4371-4152-b4b0-df99910a552c,suwgvzqg,Primate Communication,nsjk8k6v,https://oecs.mit.edu/pub/nsjk8k6v,Hearing,[see Hearing],"Primates communicate with a great variety of signals conveyed via different sensory channels (vision, audition, touch, and olfaction [see Olfaction]). Comparative researchers, however, traditionally differentiate between three different...",https://oecs.mit.edu/pub/nsjk8k6v
54c9be0b-4371-4152-b4b0-df99910a552c,suwgvzqg,Primate Communication,h0rivqh3,https://oecs.mit.edu/pub/h0rivqh3,Face Perception,[see Face Perception],"Primates communicate with a great variety of signals conveyed via different sensory channels (vision, audition, touch, and olfaction [see Olfaction]). Comparative researchers, however, traditionally differentiate between three different...",https://oecs.mit.edu/pub/h0rivqh3
54c9be0b-4371-4152-b4b0-df99910a552c,suwgvzqg,Primate Communication,y1uhdz0y,https://oecs.mit.edu/pub/y1uhdz0y,Psycholinguistics,[see Psycholinguistics],"Primate communication is of interest to scholars across various disciplines. Linguists examine the structural similarities and differences between primate signals and human language, whether primate signals convey meaning, and how they a...",https://oecs.mit.edu/pub/y1uhdz0y
54c9be0b-4371-4152-b4b0-df99910a552c,suwgvzqg,Primate Communication,8q02cvue,https://oecs.mit.edu/pub/8q02cvue,Theory of Mind,[see Theory of Mind],"Primate communication is of interest to scholars across various disciplines. Linguists examine the structural similarities and differences between primate signals and human language, whether primate signals convey meaning, and how they a...",https://oecs.mit.edu/pub/8q02cvue
b023280d-f0bf-49e5-94f5-822a9b39a389,d8e1n1e8,Social Learning,xohbfbix,https://oecs.mit.edu/pub/xohbfbix,Language Acquisition,[see Language Acquisition],"Social learning is particularly crucial for language acquisition; at the same time, language acquisition enables children to leverage verbal communication to learn about the world [see Language Acquisition]. While young children generall...",https://oecs.mit.edu/pub/xohbfbix
b023280d-f0bf-49e5-94f5-822a9b39a389,d8e1n1e8,Social Learning,usvwqp80,https://oecs.mit.edu/pub/usvwqp80,Gesture,[see Gesture],"On the flip side of learning from others is facilitating others’ social learning via informing, or teaching (). From joint attention and simple communicative gestures (e.g., pointing) [see Gesture] to pedagogical demonstrations and verba...",https://oecs.mit.edu/pub/usvwqp80
b023280d-f0bf-49e5-94f5-822a9b39a389,d8e1n1e8,Social Learning,8q02cvue,https://oecs.mit.edu/pub/8q02cvue,Theory of Mind,[see Theory of Mind],"Given the complexity of human social behavior, it is unlikely that a single mechanism is responsible for all aspects of social learning. As such, different theoretical accounts have emphasized various aspects of human cognition to explai...",https://oecs.mit.edu/pub/8q02cvue
0f654e1a-9f8e-46fe-b7a3-065e6164dc04,71jcl5ki,Imitation,d8e1n1e8,https://oecs.mit.edu/pub/d8e1n1e8,Social Learning,[see Social Learning],"Some psychologists and biologists continue to use imitation in the broad everyday sense as a synonym for social learning, encompassing all the ways that the behavior of an agent comes to resemble another’s through social interaction [see...",https://oecs.mit.edu/pub/d8e1n1e8/
0f654e1a-9f8e-46fe-b7a3-065e6164dc04,71jcl5ki,Imitation,xohbfbix,https://oecs.mit.edu/pub/xohbfbix,Language Acquisition,[see Language Acquisition],"Piaget, Meltzoff, and Tomasello disagreed about the evolutionary-developmental origins of imitation, but there was a consensus among them and others working in the field that imitation is an important driver of social and technical devel...",https://oecs.mit.edu/pub/xohbfbix
0f654e1a-9f8e-46fe-b7a3-065e6164dc04,71jcl5ki,Imitation,rbmlimm5,https://oecs.mit.edu/pub/rbmlimm5,Animal Cognition,[see Animal Cognition; Animal Culture],"Two-action and ghost control experiments have produced compelling reports of imitation in enculturated chimpanzees (reared from birth by humans). Another approach, do-as-I-do training, also appears to reveal imitation, where chimpanzees...",https://oecs.mit.edu/pub/rbmlimm5
0f654e1a-9f8e-46fe-b7a3-065e6164dc04,71jcl5ki,Imitation,sk15jg0g,https://oecs.mit.edu/pub/sk15jg0g,Animal Culture,[see Animal Cognition; Animal Culture],"Two-action and ghost control experiments have produced compelling reports of imitation in enculturated chimpanzees (reared from birth by humans). Another approach, do-as-I-do training, also appears to reveal imitation, where chimpanzees...",https://oecs.mit.edu/pub/sk15jg0g
0f654e1a-9f8e-46fe-b7a3-065e6164dc04,71jcl5ki,Imitation,u870vxpu,https://oecs.mit.edu/pub/u870vxpu,Cultural Evolution,[see Cultural Evolution],Humans are unlike other animals because our lives depend so heavily on cumulative culture; that is on knowledge and skills that have expanded and improved over generations via an inheritance process based on social learning rather than D...,https://oecs.mit.edu/pub/u870vxpu
6aa18129-300c-4a57-993a-43dcc501d790,pj24xb6f,Ownership,sr3246n4,https://oecs.mit.edu/pub/sr3246n4,Normativity,[see Normativity; Concepts; Intuitive Theories],"Competing accounts of the nature of ownership imply differing connections to other fields in the cognitive sciences. Territoriality in animals may be more relevant, for instance, if many aspects of the psychology of ownership reflect spe...",https://oecs.mit.edu/pub/sr3246n4
6aa18129-300c-4a57-993a-43dcc501d790,pj24xb6f,Ownership,j39m4jos,https://oecs.mit.edu/pub/j39m4jos,Concepts,[see Normativity; Concepts; Intuitive Theories],"Competing accounts of the nature of ownership imply differing connections to other fields in the cognitive sciences. Territoriality in animals may be more relevant, for instance, if many aspects of the psychology of ownership reflect spe...",https://oecs.mit.edu/pub/j39m4jos
6aa18129-300c-4a57-993a-43dcc501d790,pj24xb6f,Ownership,k7xz3u08,https://oecs.mit.edu/pub/k7xz3u08,Intuitive Theories,[see Normativity; Concepts; Intuitive Theories],"Competing accounts of the nature of ownership imply differing connections to other fields in the cognitive sciences. Territoriality in animals may be more relevant, for instance, if many aspects of the psychology of ownership reflect spe...",https://oecs.mit.edu/pub/k7xz3u08
b4a2349c-24b3-4065-afa2-cfd10ca18c0e,xohbfbix,Language Acquisition,k0l9s1hf,https://oecs.mit.edu/pub/k0l9s1hf,Morphology,[see Morphology],"Although the Sterns also conducted some of the earliest experimental studies of child language acquisition (), perhaps the first that remains influential and highly cited to this day is Jean Berko-Gleason’s study of English morphology ()...",https://oecs.mit.edu/pub/k0l9s1hf
b4a2349c-24b3-4065-afa2-cfd10ca18c0e,xohbfbix,Language Acquisition,dubzy1cd,https://oecs.mit.edu/pub/dubzy1cd,Word Learning,[see Word Learning],"The 1960s also saw the publication of an influential paper on pivot schemas. reported the findings of one of the earliest naturalistic corpus studies, in which investigators (typically the child’s parents) try to capture everything the c...",https://oecs.mit.edu/pub/dubzy1cd
b4a2349c-24b3-4065-afa2-cfd10ca18c0e,xohbfbix,Language Acquisition,3r6pj6pn,https://oecs.mit.edu/pub/3r6pj6pn,Open Science,[see Open Science],"One recent development in the field—as in cognitive science more broadly—has been an increasing adoption of open science [see Open Science]. These practices attempt to combat what calls the “four horsemen of irreproducibility,” referring...",https://oecs.mit.edu/pub/3r6pj6pn
b4a2349c-24b3-4065-afa2-cfd10ca18c0e,xohbfbix,Language Acquisition,lwxmte1p,https://oecs.mit.edu/pub/lwxmte1p,Bayesian Models of Cognition,[see Bayesian Models of Cognition],"Turning from methods to theory, recent years have seen the acceleration of an approach that gained traction in the 1980s: implementing theoretical proposals as computational models of language learning [see Bayesian Models of Cognition]....",https://oecs.mit.edu/pub/lwxmte1p
b4a2349c-24b3-4065-afa2-cfd10ca18c0e,xohbfbix,Language Acquisition,zp5n8ivs,https://oecs.mit.edu/pub/zp5n8ivs,Large Language Models,[see Large Language Models],"Most recently, child language acquisition—like many other fields—has seen its attention captured by large language models (LLMs) such as ChatGPT [see Large Language Models](). Interestingly, the field’s response to LLMs has largely split...",https://oecs.mit.edu/pub/zp5n8ivs
b4a2349c-24b3-4065-afa2-cfd10ca18c0e,xohbfbix,Language Acquisition,y1uhdz0y,https://oecs.mit.edu/pub/y1uhdz0y,Psycholinguistics,[see Psycholinguistics],"As is usual for the field, language acquisition in this entry is defined as the process by which children come to speak their first (or native) language (or, since bi- or multilingual acquisition is very much included, first languages [p...",https://oecs.mit.edu/pub/y1uhdz0y
b3b3e5e7-1c84-4f13-a066-86b4c5fee26e,lurik5dk,Rational Analysis,lwxmte1p,https://oecs.mit.edu/pub/lwxmte1p,Bayesian Models of Cognition,[see Bayesian Models of Cognition; Bayesianism],Anderson’s two most developed applications were for predicting (1) experimental results in memory from a model of how demands for particular stimuli appear in the environment () and (2) results in categorization experiments from a model...,https://oecs.mit.edu/pub/lwxmte1p
b3b3e5e7-1c84-4f13-a066-86b4c5fee26e,lurik5dk,Rational Analysis,98iya9su,https://oecs.mit.edu/pub/98iya9su,Bayesianism,[see Bayesian Models of Cognition; Bayesianism],Anderson’s two most developed applications were for predicting (1) experimental results in memory from a model of how demands for particular stimuli appear in the environment () and (2) results in categorization experiments from a model...,https://oecs.mit.edu/pub/98iya9su
b3b3e5e7-1c84-4f13-a066-86b4c5fee26e,lurik5dk,Rational Analysis,vgigt1aq,https://oecs.mit.edu/pub/vgigt1aq,Mechanistic Explanation,[see Mechanistic Explanation],Rational analysis is tightly connected with the broader project of making Bayesian models of cognition because specific rational analyses often make use of the normative statistical inferences available through Bayesian computation. Phil...,https://oecs.mit.edu/pub/vgigt1aq
96cf440a-1191-42e3-892f-9d0bcf10bd47,wxnjre8g,Reasoning and Argumentation,zw60p83x,https://oecs.mit.edu/pub/zw60p83x,Cognitive Development,[see Cognitive Development],"Developmental studies have shown that very young children possess at least basic argumentative abilities, allowing them to be more persuaded by strong arguments than by weak ones (e.g., ; ) and to provide reasons appropriate to their aud...",https://oecs.mit.edu/pub/zw60p83x
96cf440a-1191-42e3-892f-9d0bcf10bd47,wxnjre8g,Reasoning and Argumentation,zp5n8ivs,https://oecs.mit.edu/pub/zp5n8ivs,Large Language Models,[see Large Language Models],Recent studies have shown that discussions with a chatbot can have large and persistent effects on attitudes (; see also ) [see Large Language Models]. Discussions between chatbots also appear to emulate the positive effects of discussio...,https://oecs.mit.edu/pub/zp5n8ivs
96cf440a-1191-42e3-892f-9d0bcf10bd47,wxnjre8g,Reasoning and Argumentation,x0sk7df7,https://oecs.mit.edu/pub/x0sk7df7,Mental Representation,[see Mental Representation],Work linking reasoning and argumentation could help bridge different areas of research at two levels: that of mechanisms and that of function [see Mental Representation]. Reason is a metarepresentational mechanism; it deals with represen...,https://oecs.mit.edu/pub/x0sk7df7
96cf440a-1191-42e3-892f-9d0bcf10bd47,wxnjre8g,Reasoning and Argumentation,zjuzickv,https://oecs.mit.edu/pub/zjuzickv,Metacognition,[see Metacognition],Work linking reasoning and argumentation could help bridge different areas of research at two levels: that of mechanisms and that of function [see Mental Representation]. Reason is a metarepresentational mechanism; it deals with represen...,https://oecs.mit.edu/pub/zjuzickv
cd81bff2-3df6-40d9-a45f-04fe1a89583e,nq8ws6q1,Computational Complexity,uli3iiu9,https://oecs.mit.edu/pub/uli3iiu9,The Turing Test,[see The Turing Test],"In his paper, “Computing Machinery and Intelligence,” laid the foundations for the current phase of our enquiries into the question of whether machines can think. He did so by proposing a test to gauge the presence of thinking [see The T...",https://oecs.mit.edu/pub/uli3iiu9
7678921b-8c08-417a-8dc7-19c3dcccf046,uli3iiu9,The Turing Test,zp5n8ivs,https://oecs.mit.edu/pub/zp5n8ivs,Large Language Models,[see Large Language Models],"Almost immediately, optimistic researchers declared that their machines passed Turing’s test; more recently, well-known bots and AI systems such as Watson, Eugene Goostman, Google Duplex, AlphaStar, LaMDA, and ChatGPT-4 have been said to...",https://oecs.mit.edu/pub/zp5n8ivs
930d37f3-e155-498e-9719-a1499f122d2a,ooo4x800,Cooperation,d8e1n1e8,https://oecs.mit.edu/pub/d8e1n1e8,Social Learning,[see Social Learning],"The modern study of cooperation from an evolutionary perspective began with the publication of William Hamilton’s seminal theory of kin selection (). Even before Hamilton, notable scholars such as Charles Darwin and population geneticist...",https://oecs.mit.edu/pub/d8e1n1e8
930d37f3-e155-498e-9719-a1499f122d2a,ooo4x800,Cooperation,iho7yj85,https://oecs.mit.edu/pub/iho7yj85,Foundations of Emotion,[see Foundations of Emotion],"Kin selection theory posits that by helping those who share a recent common ancestor, a cooperator is more likely to be helping someone who is also a cooperator, thereby excluding defectors from the benefits of cooperation (). It predict...",https://oecs.mit.edu/pub/iho7yj85
930d37f3-e155-498e-9719-a1499f122d2a,ooo4x800,Cooperation,sr3246n4,https://oecs.mit.edu/pub/sr3246n4,Normativity,[see Normativity],Indirect reciprocity and third-party punishment are important mechanisms by which humans enforce social norms—common expected standards of behavior within a society [see Normativity]. Norm enforcement allows for cooperation and defection...,https://oecs.mit.edu/pub/sr3246n4
